"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"263","232716627404","陳菊 (花媽) 市長","今天我非常高興的跟大家宣布，83期市地重劃工程動土了！

第83期重劃區緊鄰高雄港區，總面積約7.09公頃，都市計畫變更後為特定經貿核心專用區，透過公辦市地重劃可無償取得2.39公頃公共設施用地，未來將規劃為條狀綠帶，增加港區水岸開放空間，讓市民朋友擁有更多休憩場所。

近年來，市府對於亞洲新灣區的建設推動不遺餘力，市立圖書館總館、高雄展覽館，以及興建中的海洋文化及流行音樂中心、港埠旅運中心等，配合環狀輕軌串連各重劃區，建設與周邊的市地重劃區的結合，將帶動整體發展。

我們預估83期重劃區完成後，將帶動另一波開發熱潮，型塑優質海港公園，並帶入工商貿易、金融、會展產業、觀光旅館及購物休閒等服務性設施，增加人口創造就業，未來發展令人拭目以待。","2017-06-26T08:04:07+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154684493172405/?type=3","232716627404_10154684493722405","陳菊 (花媽) 市長 added 2 new photos.",2309,117,27
"264","232716627404","陳菊 (花媽) 市長","西子灣是高雄的著名景點，「西灣夕照」更是享譽全台的美景。市府為了提升旅遊服務品質，在哨船頭公園興建西子灣遊客中心，結合綠建築構想，設置公共廁所、哺乳空間供遊客使用，也提供旅遊諮詢服務，讓遊客有舒適的空間可以休息。

近年來，市府在西子灣及哈瑪星地區陸續建設西子灣觀景平台、跨港拱橋、鐵道文化園區和故事館，為哈瑪星增添許多風采。今年10月我們更將在哈瑪星舉辦生態交通全球盛典，整合智慧運輸交通、觀光、港區、商圈與都市再造，經由居民參與，透過盛典提升高雄市國際能見度及改善生活環境品質。

我們會持續推展各項市政建設，包括低碳交通運具、公園與道路綠美化等等，加上豐富的特色活動、高品質的住宿與旅遊服務，搭配行銷宣傳，讓高雄成為更友善旅遊的城市，讓更多人看見高雄、愛上高雄。","2017-06-25T10:09:54+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10154681757112405/?type=3","232716627404_10154681757192405","陳菊 (花媽) 市長 added 4 new photos.",3138,39,35
"265","232716627404","陳菊 (花媽) 市長","雖然小戴在澳洲超級羽球公開賽冠軍止步，惋惜之餘還是要感謝小戴，感謝妳為我們帶來精彩的比賽。

從相關消息得知，小戴其實身染微恙，但依舊努力，一路過關斬將，尤其昨天的比賽，在逆境中翻轉為勝，十分振奮人心！真的為「運動家精神」做了最好的詮釋。

辛苦了，小戴！感謝你帶給我們這麼熱血激昂的精彩比賽，接下來也請好好休息，養好身體，相信不久的將來又能繼續看妳往來飛舞於球場上拚鬥的英姿，加油！","2017-06-24T14:14:48+0000","link","http://sports.ltn.com.tw/m/news/breakingnews/2110492","232716627404_10154679316842405",NA,4062,39,12
"266","232716627404","陳菊 (花媽) 市長","今天是高美館23週年的館慶，感謝在地藝術家與市民朋友共同的努力下，讓高雄有了南部第一座的美術館。

美術館園區共40公頃，其中市府向教育部承租學產地約16公頃，自民國77年開始每年繳納租金，在就任後我們積極爭取美術館國有學產地與國立科學工藝博物館市有土地的交換，歷經10年波折，終於達成協議，在美術館園區合作設置「學產紀念公園」，解決美術館公園近30年沈重的租金負擔。

今天起，我們將與教育部共同推動「大美術館計畫」，以公共藝術景觀塑造「學產紀念公園」；以平均地權基金進行美術館內展覽空間改造以及園區入館動線、水域調整及水道景觀工程；以水廊與綠廊規劃第二館區，打造以兒童與青少年為主的年輕世代館舍，建構未來大美術館藝術生態園區，加上行政變革、組織改造，讓高美館邁向新型態美術館。

感謝大家長期以來對於大高雄、對於美術館的支持與愛護，讓這個城市、這個美術館得以持續、穩健的向前邁進。","2017-06-24T10:35:16+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10154678885597405/?type=3","232716627404_10154678885657405","陳菊 (花媽) 市長 added 2 new photos.",2062,16,21
"267","232716627404","陳菊 (花媽) 市長","鳳凰花開、驪歌高唱，又到畢業的時節。今天我來到美濃國中，進行2017年高雄市大旗美地區模範畢業生攝影。

大旗美地區涵括旗山區、美濃區、內門區、杉林區、甲仙區、六龜區、桃源區、茂林區、那瑪夏區九區，幅員廣大，民豐物阜、人文薈萃，不同族群在此交融，創造出多元的民族文化風情。

孩子是我們未來的希望，我衷心祝福所有即將進入求學及人生新階段的孩子們，在未來的路上，能夠平安順利、鵬程萬里。而市府團隊也會繼續努力，讓我們高雄市的孩子有更好的求學環境。","2017-06-24T04:09:23+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10154678301667405/?type=3","232716627404_10154678301787405","陳菊 (花媽) 市長 added 4 new photos.",2586,15,19
"268","232716627404","陳菊 (花媽) 市長","【遠離暴力 讓愛自在】

19年前的6月24日，「家庭暴力防治法」在台灣立法施行通過！多年的防治工作經驗讓實務工作者發現，民眾對於拒絕身體暴力已有概念及防治作法，但「精神暴力」因較難判別、缺乏警覺或漠視暴力影響，使得傷害變得更嚴重！所以今年要特別呼籲，請大家重視「精神暴力」帶來的傷害及影響。

較常發生的精神暴力樣態有：「情緒勒索」、「羞辱貶抑」、「高壓權控」，當身處在這樣的精神暴力下，會對自己感到懷疑、沒有信心，甚至失去做決定的能力，也因此親友漸漸遠離，過著封閉的生活，最終惡化成身體暴力，甚至威脅到生命安全。所以我們需要學會辨識精神暴力的樣態，並以「冷靜、肯定、再回應」來因應危機。以停止回應不隨之起舞的「冷靜」，辨識情境肯定自我的「肯定」，最後是表達想法並勇敢對外求援「再回應」三步驟，避免及遠離精神暴力的迫害。

高雄市的家暴防治網絡是市民朋友最堅強的後盾，希望我們都能夠勇敢拒絕精神暴力，遠離暴力，讓愛自在，活在充滿愛與善的生活環境。
---
宣導短片：https://youtu.be/m8gxQewhXVw","2017-06-24T00:00:00+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154675920317405/?type=3","232716627404_10154675920317405",NA,1548,20,68
"269","232716627404","陳菊 (花媽) 市長","新加坡Sea集團是目前東南亞增長最快的電子娛、樂、線上交易及行動支付的平台供應者，在亞洲電子商務及行動支付領域就擁有數百萬用戶，所以今天非常高興Sea集團與市府簽訂合作備忘錄，攜手合作推展跨境電商及人才培育相關計畫。

我們一直不停推動產業轉型，發展文化創意、數位內容、會展、遊艇郵輪等新興產業，在多方的努力下，高雄數位內容等新興產業聚落逐漸成形，產業間彼此互相聯結，也創造更多就業機會。未來我們會透過電子商務課程及提供高雄在地大專院校學生實習的機會，共同打造高雄人才庫，並協助高雄業者快速地掌握東南亞電子商務市場的脈動，了解不同市場的行銷策略和金流物流等營運架構，進一步向東南亞市場銷售高雄品牌在地產品，讓高雄成為新南向最重要的門戶。

我們也希望透過引進國內外創新與創業之成功經驗，與國際接軌達到加速產業創新與促進創業，讓高雄不僅是宜居城市的代表，更要躋身智慧科技城市之列，共同朝產業轉型目標邁進。","2017-06-23T12:00:00+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154675855622405/?type=3","232716627404_10154675864502405","陳菊 (花媽) 市長 added 3 new photos.",1824,18,12
"270","232716627404","陳菊 (花媽) 市長","高雄過去是重工業發展的城市，縣市合併後，我們努力將高雄打造為綠能生態城市，用最高標準來形塑綠色品牌，大力推動光電建築、高雄厝、立體綠化等，創造每年百億以上綠色營建產值。全國最具代表性綠建築與建材的交流平台「2017高雄國際綠(健)築暨建材大展高峰論壇」，能夠在高雄舉辦，對我們來說別具意義。

高雄創設了許多全國首創的地方法令，像是綠建築自治條例、建築物設置太陽光電辦法、高雄厝設計及鼓勵回饋辦法等，台中、台南、屏東，甚至中央都紛紛將高雄厝的經驗作為範本。

高雄在2017年全球永續建築環境國際研討會的發表也獲得肯定，並繼去年與日本大阪府建築士事務所協簽訂「高雄-大阪 高雄厝/零碳建築（ZEH）技術交流促進備忘錄」，更在三天前與韓國大田市長簽署友好合作城市協議書，將以宜居城市作為核心理念，在產業發展過程中，落實實質經貿交流及永續發展的環保理念。","2017-06-23T08:13:25+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154675743542405/?type=3","232716627404_10154675744962405","陳菊 (花媽) 市長 added 4 new photos.",2200,21,18
"271","232716627404","陳菊 (花媽) 市長","追念大家的好朋友，我們的立宏。

之前立宏健康情況一度好轉的時候，他也曾來到高雄相聚，當時我為他的康復感到非常高興，卻沒想到後來又急轉直下……突然的離開，讓許多朋友感到措手不及。

讓人深感痛惜的是，畢竟他走得真的太年輕了；然而他的一生，作為有影響力的媒體人，他對這片土地的深深關愛、他為台灣民主所做的努力，都在我們的記憶裡面，留下不可抹滅的痕跡。

讓我們記得他精彩的生命，祝願他安詳前行。","2017-06-22T12:10:34+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10154672729072405/?type=3","232716627404_10154672729137405","陳菊 (花媽) 市長 added 3 new photos.",7794,98,37
"272","232716627404","陳菊 (花媽) 市長","世界球后、也是我們台灣之光、高雄驕傲的小戴—戴資穎，今天在澳洲羽球超級系列賽面對兩屆歐洲錦標賽銀牌的蘇格蘭選手吉爾莫（Kirsty Gilmour）以直落二勝出順利晉級次輪！

明天台灣時間17:40，小戴將繼續朝16強邁進，也請大家一起為小戴加油！
---
2017澳洲超級羽球系列賽官方網站：
http://australianbadmintonopen.com.au/","2017-06-21T12:00:00+0000","link","http://sports.ltn.com.tw/news/breakingnews/2107301","232716627404_10154669347302405",NA,5579,50,38
"273","232716627404","陳菊 (花媽) 市長","2015年，出訪法國時，有機會到英雄聯盟世界大賽現場，為代表台灣的閃電狼加油，而與電競結緣；今年7月，《英雄聯盟》亞洲盃即將在高雄世貿展覽館火熱開打，而台灣電競聯盟也將進駐海洋文化及流行音樂中心－鯨魚館，成為南台灣的首座專業電競場館，希望未來高雄的電競產業能夠蓬勃發展，培養出在地優秀的電競團隊，在亞洲盃、甚至是世界盃嶄露頭角，讓高雄成為台灣電競產業發展的基地。

感謝台灣電競聯盟的協助，使高雄有機會和全球知名的遊戲廠商合作，讓這次的亞洲對抗賽在高雄舉辦，我們會用實際的行動與資源讓來自各地的玩家及選手充分感受高雄對電競運動的支持，也希望這次代表台灣出賽英雄聯盟亞洲對抗賽的閃電狼、ahq、J Team和M17四支隊伍能夠旗開得勝，在高雄奪下冠軍，用勝利榮耀台灣。","2017-06-21T08:31:34+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154668876327405/?type=3","232716627404_10154668877142405","陳菊 (花媽) 市長 added 4 new photos.",4560,66,75
"274","232716627404","陳菊 (花媽) 市長","今天，我們與韓國大田廣域市正式締結為友好城市，未來我們將以「宜居城市」作為核心理念，讓高雄與大田在產業發展的過程中更加朝向宜居的城市邁進，並在教育、文化科技產業等領域相互交流，共同促進雙方的社會發展，為產業創造合作機會、更為市民締造實質互惠的福祉。

大田是一個群峰環繞、景緻豐富的秀麗山城，並在保護自然、打造健康生活環境上有顯著的成就。高雄目前正面臨著城市發展上的轉捩點，我們力圖脫離過去重工業的歷史宿命，讓高雄找回宜人的自然環境，希望藉由亞洲新灣區計劃展開兼顧環境的各項軟硬體建設，成功打造高雄的新面貌。

我們期待兩市的結盟，能夠同時促進實質經貿交流及環保理念的提升，讓高雄和大田都能成為讓市民朋友安心生活、放心培育下一代的幸福城市。","2017-06-20T08:39:18+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154665678742405/?type=3","232716627404_10154665679122405","陳菊 (花媽) 市長 added 4 new photos.",1949,50,22
"275","232716627404","陳菊 (花媽) 市長","因應西南氣流及鋒面持續影響，我們今天下午召開「0613豪雨應變中心第三次工作會議」。

連續降雨造成山區桃源區台20線92k勤和臨時便道及那瑪夏區台29線13.8k～15k道路中斷情形，也增加山區土壤含水量造成鬆軟易坍塌。我們與公路總局第三養護工程處與各區公所密切保持聯繫，依照標準作業程序進行道路封閉及管制措施，並在雨勢減緩後與公路總局第三養護工程處儘速修復災況。

此外，目前行政院農委會已解除高雄土石流黃紅色警戒，在民眾居住所安全無虞後，將協助辦理民眾返家事宜；若仍有收容需求，我們也會備妥物資，持續關切收容民眾。

由於鋒面逐漸北移，依據中央氣象局預報，南部地區整體降雨趨勢減緩，未來24小時平地及山區降雨量明顯下降。我們會持續關注水情相關訊息，並注意天氣狀況保持應變，也請所有市民朋友留意氣象、注意安全，若需協助請撥打市民專線1999。","2017-06-18T11:35:25+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10154660297892405/?type=3","232716627404_10154660297927405","陳菊 (花媽) 市長 added 2 new photos.",1448,33,6
"276","232716627404","陳菊 (花媽) 市長","因應氣象局發布豪大雨特報，今天下午市府召開「0613豪雨應變中心第二次工作會議」，依照成大防災研究中心預測，今明兩日鋒面影響最劇，瞬間強降雨可能造成排水宣洩不及，各單位將加強監控，隨時應變，也請市民朋友提高警覺，密切留意土石流警戒和豪大雨特報。 

目前主要降雨集中於山區，行政院農委會已針對高雄發布土石流黃色警戒共78條，截至今日下午2點，撤離人數共2959人。安全是首要考量，請撤離居民朋友勿因雨勢稍緩而提前返家，我們會隨時確認物資是否充足並適時補充；此外，連日大雨山區土石鬆軟，且溪水暴漲易造成道路淘空坍塌，各單位將隨時注意，並依照標準作業程序進行疏散撤離、道路封閉或管制措施。 

受此波鋒面滯留及西南氣流強度變化影響，市府各單位將持續警戒，加強巡查易積水路段與車行地下道，保持溝渠排水暢通，若有狀況迅速排除；並加強破堤工程巡察，在建工程注意排水系統通暢，尤其河道工程與水土保持工程應隨時掌握現場狀況，並做好相關防汛措施。 

根據豪雨應變中心統計，截至目前為止，土石流黃色警戒主要在那瑪夏區、六龜區、桃源區及甲仙區；封橋封路部分，桃源區台20線92K+000勤和路段，以及那瑪夏區台29線13K+800那瑪夏至五里埔路段，皆採預警性封閉，請用路朋友留意，注意安全。 若需協助請撥打市民專線1999。","2017-06-17T10:35:52+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154657332597405/?type=3","232716627404_10154657332597405",NA,1324,37,7
"277","232716627404","陳菊 (花媽) 市長","【活動延期通知】

高雄市政府地政局原訂6月18日(星期日)晚上7點於小港少康營區舉辦之「相約仲夏夜土地開發成果暨行銷標售地音樂會」，因持續豪大雨，延期舉行，日期將另行公告，不便之處，敬請見諒！","2017-06-16T06:06:35+0000","status",NA,"232716627404_10154654224297405",NA,1245,25,6
"278","232716627404","陳菊 (花媽) 市長","無論颳風下雨、白天黑夜，
這些人全年無休、24小時維護著城市的秩序。

也曾背負罵名和誤解，
然而徽章上飛翔的鴿，
是和平、愛與鐵血。

警察是社會上吃力不討好的工作，
但卻又是不可或缺的中堅。

今天是6月15警察節，
感謝所有警察同仁的付出和貢獻，
感謝他們，保護我們的安全。

祝天下所有警政同仁，
警察節快樂，
辛苦了。","2017-06-15T13:01:13+0000","video","https://www.facebook.com/KaohsiungPolice/videos/1118112461666405/","232716627404_10154651989082405","陳菊 (花媽) 市長 shared 高雄市政府警察局's video.",3024,34,0
"279","232716627404","陳菊 (花媽) 市長","今天下午2點，市府團隊在水情中心召開「0613豪雨第ㄧ次工作會議」，依中央氣象局預測，鋒面預計滯留至21日，西半部地區有大量降雨，由於梅雨鋒面及西南氣流持續影響臺灣，預測南部地區16日起至20日將有更明顯降雨，山區易有豪雨甚至大豪雨以上等級降雨發生，我們將更加注意山區通訊網絡狀況，並隨時注意降雨狀況及警戒資訊，依照標準作業程序進行民眾疏散撤離及安置，道路封閉或管制措施。

我們也已確認預佈之移動式抽水機運作正常，相關排水閘門、抽水站、滯洪設施均需依SOP操作啟動因應，並在各區公所公告沙包領取事宜，及回報易淹水及低窪地區水情及防汛措施，檢視保持溝渠暢通，加強積水路段巡查及側溝垃圾及樹葉等阻塞物清除，避免淹水災情。

市府團隊會隨時掌握水情，即時應變，確保市民朋友的生命財產安全，請大家務必提高警覺，注意安全，若需協助請撥打市民服務專線1999。","2017-06-15T10:01:05+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10154651719912405/?type=3","232716627404_10154651719942405","陳菊 (花媽) 市長 added 2 new photos.",1363,14,20
"280","232716627404","陳菊 (花媽) 市長","【高市府公告】

因豪雨影響通往本市桃源區桃源國中、樟山國小道路路基流失及落石影響交通安全，高雄市桃源區桃源國中、樟山國小6月16日停止上班、停止上課。","2017-06-15T09:34:23+0000","status",NA,"232716627404_10154651622792405",NA,1287,6,10
"281","232716627404","陳菊 (花媽) 市長","梅雨鋒面二度來襲，今天下午市府團隊在水情中心召開「0613豪雨應變中心整備會議」。依據中央氣象局資料顯示，受梅雨鋒面影響，南部16日起將有明顯降雨，影響時間長達6天，將為南部地區帶來可觀降雨。

目前高雄雖無納入豪雨警戒範圍，也未達土石流紅黃警戒發布、進行預防性撤離的標準，但市府已完成安置處所的整備，並將持續戒備；另外今日上午桃源區布唐布那斯溪形成堰塞湖，目前已消除，水位也維持正常，當地里長也第一時間撤離28人至勤和平台，市府團隊並抵達現場掌握狀況。 

我們將持續留意雨勢帶來的土石流、崩塌和野溪暴漲等災害，以掌握撤離時機；平地則注意瞬間強降雨，市區在建工程提前巡視，備妥移動式抽水機，保護工程並避免水路阻塞、影響排水。也加強監控和警戒易淹水地區和車行地下道，提前配置抽水機具待命，排水閘門、抽水站和滯洪設施依標準程序啟動因應。

除透過整備使各項防洪設施發揮最大效益外，我們更啟動自主防災社區整備，並排除在建河道工程具防汛缺口及阻礙排水之狀況，期望將水患災害減至最低，維護市民朋友生命財產安全。

請市民朋友務必提高警覺，注意安全，若需協助請撥打市民服務專線1999。","2017-06-14T12:13:42+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10154648882642405/?type=3","232716627404_10154648883112405","陳菊 (花媽) 市長 added 2 new photos.",1148,17,11
"282","232716627404","陳菊 (花媽) 市長","【高市府公告】

因豪雨影響通往本市桃源區樟山國小因路基流失及落石影響道路安全，高雄市桃源區樟山國民小學6月15日停止上班、停止上課。","2017-06-14T10:09:08+0000","status",NA,"232716627404_10154648690257405",NA,1144,7,11
"283","232716627404","陳菊 (花媽) 市長","關於巴中建交，中國大陸在外交場域，採取對抗的動作，令人深感遺憾。這並非有智慧的作為，當對立在彼此間升高，心靈的距離就更加遙遠。我深深相信，尋求對話與溝通，才是對兩岸都最有利的做法。

在這個時間點，我也期待全國人民，超越政黨與意見的不同，團結一致，做小英的後盾，務實因應國際變局，尋求兩岸理性對話，共同守護國家的利益。

只有團結，才是台灣唯一的出路。","2017-06-13T03:04:50+0000","status",NA,"232716627404_10154644983592405",NA,3526,184,28
"284","232716627404","陳菊 (花媽) 市長","在參與美國第二大遊行活動－波特蘭玫瑰節前，我們與康裕成議長、蔡昌達副議長，府會聯手拜訪姊妹市波特蘭市長泰德‧惠勒。將近30年的情誼雙方交流頻繁，每年「高雄燈會藝術節」，波特蘭都會率領龐大的姐妹團及玫瑰皇后共襄盛舉，展現與高雄的好交情。

這次我更邀請惠勒市長在今年10月造訪高雄，參與「2017生態交通全球盛典」，見證高雄邁向永續生態城市發展的歷程，也期待透過更多議題的加入，加深兩個城市間的往來，分享城市發展經驗、推展高雄邁向更寬闊的國際能見度。","2017-06-11T11:08:58+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10154639887432405/?type=3","232716627404_10154639887512405","陳菊 (花媽) 市長 added 4 new photos.",1824,47,14
"285","232716627404","陳菊 (花媽) 市長","美國波特蘭市與高雄結為姊妹市近30年，情誼十分深厚，這次市府團隊與市議會康裕成議長、蔡昌達副議長率領議員代表團，來到波特蘭參加有美國第二大遊行的波特蘭玫瑰節活動，並為「波特蘭龍舟賽」進行致詞與剪綵。高雄也有由樹德家商學生組成的「龍舟隊暨民俗才藝訪問團」參賽，增進學生們的國際經驗，也為兩市的民間交流做出重要貢獻。

30年前，高雄捐贈龍舟作為兩個城市間友誼的開始，迄今每年吸引超過千名的參賽者參與龍舟競賽。這是友誼跨越時間空間的最好見證，期待能夠一直延續下去、歷久不衰。","2017-06-11T05:37:45+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154639464682405/?type=3","232716627404_10154639465472405","陳菊 (花媽) 市長 added 4 new photos.",2417,21,11
"286","232716627404","陳菊 (花媽) 市長","今天我們前往西雅圖參訪濱海專案計畫，由濱海專案辦公室經理Joshua Curtis帶著我們以步行的方式體驗西雅圖沿岸風貌，並實地解說新舊海堤差異。

西雅圖舊海堤自1916年建造至今已近百年，受波浪和潮汐力的長期作用導致結構惡化，海堤亟需重建更新，所以他們自2012年開始，以多年期整合型專案計畫的方式，鼓勵市民參與決策，並結合政府、企業與社群力量共同擘畫，重新塑造西雅圖海岸風景，預計在2023年完成。

西雅圖濱海計畫投入的經費，高達6億8千8百萬美元。內容包括海堤及碼頭重建、拆除聯外高架橋、新建地下隧道、拆除後空地新闢大型公共空間、市場擴建、以及聯外街道改善等項目，其中新式海堤更是以新的工法改良緣新地盤基礎，並結合可透光的人行道，發展出豐富的近岸生態系統，這種創新的思維建構出兼具防潮、景觀休憩與海岸棲地復育等多功能的海堤結構，並帶動地區發展，我認為作為高雄未來水岸建設，有非常高的參考價值，未來我們市府在辦理各項市政建設時，我也會強調維護生態保育，讓市民朋友在享受市政建設之餘，也能感受港都自然之美。","2017-06-10T15:59:53+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10154637681587405/?type=3","232716627404_10154637681687405","陳菊 (花媽) 市長 added 3 new photos.",2113,41,7
"287","232716627404","陳菊 (花媽) 市長","以《看見台灣》一齣警醒台灣重新檢視國土安全及環境問題的空拍導演齊柏林，遽聞今天在花蓮拍攝《看見台灣II》時不幸墜機罹難，人在國外的我聽到這個消息，心中十分的震撼與哀傷。

願我們將導演的精神與對這塊土地的愛延續下去，感謝齊導演用不同的視野與高度，帶領我們重新檢視我們的島。

齊柏林導演，R.I.P","2017-06-10T09:10:23+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154639132952405/?type=3","232716627404_10154636867572405","陳菊 (花媽) 市長 added 4 new photos.",6066,119,46
"288","232716627404","陳菊 (花媽) 市長","使用迄今將近60年的林園區公所，在去年颱風後，公所2樓屋頂嚴重塌陷。市府團隊為了保障市民洽公安全，新建一棟整合區公所、戶政事務所及清潔隊地下2層、地上6層的辦公中心，感謝中油公司回饋地方，與市府攜手，投入林園地區從事更多的建設。

近年來，我們在林園地區完成多條重要道路開闢及拓寬等基礎建設，更更新中芸港旁護堤、溪州橋改建等公共建設，種種的建設措施，為了就是提昇林園的市民朋友能夠的生活環境。

我們會持續推動地方發展服務，提升居住環境品質，共同見證高雄的改變。","2017-06-08T02:27:12+0000","photo","https://www.facebook.com/kikuChen/photos/a.10151285260282405.452817.232716627404/10154630243102405/?type=3","232716627404_10154630243202405","陳菊 (花媽) 市長 added 2 new photos.",1648,64,18
"289","232716627404","陳菊 (花媽) 市長","今天在駁二，智慧無人駕駛巴士第一次在台灣動態展示！這台台灣與法國共同合作研發的無人駕駛巴士，是台灣發展智慧運輸的重大里程碑，更是高雄推動生態載具、綠色交通的重要階段。

打造永續生態的城市是國際發展的趨勢，自2016年接任「ICLEI生態交通城市聯盟主席」以來，我們以智慧科技、綠色運輸與共享經濟思維，推動新ㄧ代城市交通系統。

高雄從建置全國第一個公共腳踏車租賃系統，全國第一條的輕軌系統，並持續推動捷運岡山路竹延伸線與捷運黃線。明年我們將完成電動汽車共享系統，落實友善環境的生態城市。

高雄今年10月將主辦「第三屆生態交通全球盛典」，將會有更豐富的載具在哈瑪星出現，我們以實際行動，宣告高雄持續投入綠色與共享運輸的交通建設，打造宜居、共享、智慧城市的決心。","2017-06-07T09:15:18+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154627822007405/?type=3","232716627404_10154627822572405","陳菊 (花媽) 市長 added 4 new photos.",2606,55,28
"290","232716627404","陳菊 (花媽) 市長","上週受鋒面影響，台灣降下異常性的豪大雨，桃源區更在60小時內降下1300毫米雨量，造成荖濃溪旁的勤和部落有8戶族人房屋糟沖毀，雖然我們依照SOP預警性強制撤離，保障族人安全，但造成的損失我們依舊沒有鬆懈，期盼全力復舊，恢復部落的正常生活。

今天我們舉行「106年水災災害防救演習綜合實作演練」，防災團隊全力以赴，為的是確實演練，充分準備。我們配合中央救災人力與國軍部隊，結合市府團隊及民間團體同心協力，落實中央與地方間相互支援與合作策略。

高雄的防汛從最基礎的例行抽水設備巡檢開始，落實道路側溝、排水系統清疏保持暢通，更重要的是，制定中長期的防汛規劃，爭取建設資源，十年來，我們打造了14座滯洪池，將城市降雨蓄水量達到301萬噸，並整頓沿海地區海岸保護設施及改善各區排水路，希望讓鄉親免於水患之苦。

面對氣候變遷，我們努力在有限的資源，盡力將防洪排水做到完善，也努力爭取前瞻建設計畫強化水利防汛工程，希望能帶給市民朋友更好的生活環境，減少災害發生。","2017-06-06T13:30:59+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154625405697405/?type=3","232716627404_10154625405847405","陳菊 (花媽) 市長 added 5 new photos.",2142,37,25
"291","232716627404","陳菊 (花媽) 市長","今天，遠從聖克里斯多福及尼維斯來訪的哈里斯總理來到高雄。台灣與聖克里斯多福及尼維斯從醫療、農業、通訊、再生能源到基礎建設等一直有密切往來，更是台灣在國際上重要的盟友。

哈里斯總理曾經擔任過許多重要職務，包括農業、教育、勞工等部長，對於與台灣之間的合作有相當深遠的影響，而且在人力的育、人權與社會關懷也非常重視，這與我在40多年從政生涯的施政理念非常相似。

今年10月也是我們和聖克里斯多福及尼維斯建交34年的日子，我也邀請哈里斯總理能夠再次到訪高雄，實際感受生態交通所帶給社會、經濟、健康及居住環境上的好處，見證生態交通改造城市的潛能。","2017-06-06T10:54:25+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154625215442405/?type=3","232716627404_10154625216032405","陳菊 (花媽) 市長 added 4 new photos.",1721,13,16
"292","232716627404","陳菊 (花媽) 市長","【高市府公告】

因鋒面滯留導致豪大雨持續，山區災損嚴重，市府全力投入救災減害，故今晚於小港少康營區舉辦的「2017相約仲夏夜-你的回憶我的歌 高雄市政府地政局音樂會」延期舉行，日期將另行公告，不便之處敬請見諒。","2017-06-04T07:01:17+0000","status",NA,"232716627404_10154619026402405",NA,2088,43,10
"293","232716627404","陳菊 (花媽) 市長","從前天至今，桃源區單一觀測站的累積雨量已超過1300毫米，高雄其他山區也都受豪大雨的侵蝕。早上我前往勤和路段勘查道路中斷及92K處房屋受溪流暴漲沖毀的情形，之後到勤和部落居民預防性撤離的安置所，確認居民安全及生活所需。

感謝警消及各位同仁的堅守崗位，保障居民的安全、提前遠離危險，更要感謝台電人員為了恢復居民所需，在風雨中搶修電力，請千萬要小心安全。

目前鋒面依舊滯留台灣，已造成市民朋友不少的損害，請大家持續保持警戒，提高警覺，以策安全。","2017-06-04T05:52:43+0000","photo","https://www.facebook.com/kikuChen/photos/a.248871532404.136154.232716627404/10154618927882405/?type=3","232716627404_10154618930137405","陳菊 (花媽) 市長 added 4 new photos.",3021,52,30
